REGION,SITE,CUM,YEAR,PERIOD,MONTH,DAY,MICSAL,ESOAME,LEPGUL,ERISUC,HEMLET,AMENAT,LEPMAC,LEPPLA,LEPMIC,OREAUR,LEPPUN,MACSIA,CICMAN,CICURO,MONALB,TILMAR,BELBEL,CLABAT,HOPLIT,AMENEB,LEPSPP,CICBIM,NOTCRY,AMICAL,FUNSEM,ANGROS,ESONIG,ASTOCE,TOTFISH
TSL,AH10,99,2015,4,11,18,0,0,0,0,0,0,0,0,0,0,0,0.5060123477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5060123477
TSL,AH10,101,2016,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0.4241010528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4241010528
TSL,AH10,102,2016,2,3,23,0,0,0,0,0,0,0,0.3192562405,0.0386142509,0,0,0.5322528666,0,0,3.877507E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890123358
TSL,AH10,104,2016,4,11,18,0,0,0,0,0,0,0,0,0,0,0,0.2898802606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898802606
TSL,AH10,106,2017,1,1,20,0.7133607893,0,0,0,0,0,0,0,0,0,0,0.3701623697,0,0,1.280704E-10,0,0,0.0862663415,0,0,0,0,0,0,0,0,0,0,1.1697895006
TSL,AH10,108,2017,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814694669,0,0,0.0814694669
TSL,AH10,109,2017,4,11,14,0,0,0,0,0,0,0,0,0,0,0,0.4711674326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4711674326
TSL,AH2,12,1998,2,4,27,0,0,0.2509858658,0,0,0.2108620289,0.0097795288,0.0228960156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743927814,0,0,0,0,0.5689162205
TSL,AH2,14,1998,4,11,3,0,0,0,0.0226161794,0,0,0.0127231464,0,0.0184205844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537599102
TSL,AH2,19,1999,4,11,15,0,0,0.0148536567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148536567
TSL,AH2,24,2000,4,11,1,0,0,0,0,0,0,0.0326911067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326911067
TSL,AH2,29,2001,4,10,30,0,0,0,0,0,0,0.0252714335,0,0,0,0,0,0,0,0,0.0896529176,0,0,0,0,0,0,0,0,0,0,0,0,0.1149243511
TSL,AH2,33,2002,3,7,25,0,0,0,0,0,0,0.0385814446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385814446
TSL,AH2,38,2003,3,8,12,0,0,0,0,0,0,0.0641781713,0,0.0155243839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797025552
TSL,AH2,39,2003,4,10,16,0,0,0,0,0,0,0.042725724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042725724
TSL,AH2,68,2009,3,9,3,0.0261760309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261760309
TSL,AH2,73,2010,3,8,18,0.091256639,0,0.0148536567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1061102957
TSL,AH2,74,2010,4,11,8,0.1060291491,0,0,0,0,0,0,0,0,0,0.1046176459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210646795
TSL,AH2,79,2011,4,11,9,0,0,0,0,0,0,0.1424902212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1424902212
TSL,AH2,83,2012,3,8,8,0.0451024588,0,0.0320719157,0,0,0,0.033009504,0,0.0160765728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073054408,0,0,0.1335658921
TSL,AH2,84,2012,4,11,30,0.2659158015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2659158015
TSL,AH2,88,2013,3,8,8,0,0,0,0,0,0,0.0980574078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980574078
TSL,AH2,89,2013,4,11,5,0.401929351,0,0,0,0,0,0,0,0.2285889812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6305183322
TSL,AH2,92,2014,2,3,3,0.7021602608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7021602608
TSL,AH2,93,2014,3,8,7,0,0,0,0,0,0,0,0,0.0203255054,0,0,0,0,0,1.012576E-10,0,0,0.1757661791,0,0,0,0,0,0,0,0,0,0,0.1960916845
TSL,AH2,94,2014,4,11,5,0,0,0.0183307782,0,0,0,0.0118265029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301572812
TSL,AH2,96,2015,1,1,6,0,0,0,0,0,0,0.0097795288,0,0,0,0,0.0563778474,0,0,1.329049E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661573763
TSL,AH2,98,2015,3,8,26,0.0542910104,0,0,0,0,0,0.0216060317,0,0.0178139443,0,0,0,0,0,5.315542E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937109864
TSL,AH2,99,2015,4,11,18,0,0,0,0,0,0,0.0105657788,0,0,0,0,0.0772242949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877900737
TSL,AH2,101,2016,1,1,14,0,0,0,0,0,0,0.0259542588,0,0,0,0,0,0,0,3.982601E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259542592
TSL,AH2,102,2016,2,3,23,0.6003819953,0,0,0,0,0,0.2747947819,0,0,1.0148512461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8900280232
TSL,AH2,103,2016,3,9,1,0.4306021188,0,0,0,0,0,0.2031526393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6337547581
TSL,AH2,104,2016,4,11,18,0.6221153447,0,0,0,0,0,0.024470899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6465862437
TSL,AH2,106,2017,1,1,20,1.7305873641,0,0,0,0,0,0.0282955402,0,0,0,0.025677508,0.0991337307,0,0.0417051946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9253993377
TSL,AH2,108,2017,3,8,14,0,0,0,0,0,0,0.1023666314,0,0.0473877287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497543602
TSL,AH2,109,2017,4,11,16,0,0,0,0,0,0,0,0.3406686454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3406686454
TSL,AH3,12,1998,2,4,27,0.4072576696,0,1.2795090126,0.3478852664,0,2.3660517008,0.0146572282,0,0.0276496692,0,0.0493809905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4923915374
TSL,AH3,14,1998,4,11,3,0.0844341071,0,0,0.1477770956,0,0,0,0,0.0149853726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2471965753
TSL,AH3,19,1999,4,11,15,0.0844341071,0,0,0,0,0,0.0317106406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161447477
TSL,AH3,33,2002,3,7,24,0,0,0,0,0,0.0396208608,0,0,0.0129576441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525785049
TSL,AH3,34,2002,4,10,15,0,0,0.0444056143,0,0,0,0,0,0,0,0.0362371084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806427227
TSL,AH3,38,2003,3,8,12,0,0,0,0.1775555475,0,0,0.0094021814,0,0.0400456958,0,0.0167658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2437692316
TSL,AH3,39,2003,4,10,16,0,0,0,0,0,0,0.0191265153,0,0.0264281197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455546351
TSL,AH3,44,2004,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228547901,0,0,0,0,0,0,0,0,0,0,0.0228547901
TSL,AH3,48,2005,3,7,29,0,0,0,0,0,0,0.0348743667,0,0.0102820989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451564656
TSL,AH3,49,2005,4,11,16,0,0,0,0,0,0,0,0,0.0209893988,0,0,0.0630321506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840215494
TSL,AH3,58,2007,3,8,13,0,0,0,0,0,0,0,0,0,0.0352391917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352391917
TSL,AH3,63,2008,3,9,23,0,0,0,0,0,0,0,0.9227593457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9227593457
TSL,AH3,64,2008,4,11,24,0,0,0,0,0,0,0,0,0,0,0,0.084307828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084307828
TSL,AH3,68,2009,3,9,2,0.0619783549,0,0,0,0,0,0.0097795288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717578836
TSL,AH3,69,2009,4,10,21,0,0,0,0,0,0,0.0102560701,0,0,0,0,0.1824413621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1926974321
TSL,AH3,73,2010,3,8,18,0.274121981,0,0,0,0,0,0.0079941852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821161663
TSL,AH3,74,2010,4,11,9,0.1383909983,0,0,0,0,0,0,0,0.0337393452,0,0.0283176361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004479795
TSL,AH3,83,2012,3,8,7,0,0,0,0,0,0,0.0396413763,0,0.0299707452,0.0628058359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324179574
TSL,AH3,84,2012,4,11,30,0.0764126434,0,0,0,0,0,0.0265662584,0,0.0293050783,0,0.027418264,0.6084489819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7681512261
TSL,AH3,86,2013,1,1,14,0.6287213614,0,0,0,0,0,0,0,0.0237942828,0,0,0.3483667091,0,0,0,0,0,0.144383697,0,0,0,0,0,0,0,0,0,0,1.1452660503
TSL,AH3,88,2013,3,8,9,0.0188910524,0,0.0389296355,0,0,0,0,0,0.0160765728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738972607
TSL,AH3,89,2013,4,11,5,0.2990958732,0,0,0,0,0.185048664,0,0,0,0,0,0.2265891144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7107336516
TSL,AH3,91,2014,1,1,3,0.5734727971,0,0,0,0,0,0.0113951953,0,0.0260596946,0,0,0.0933244826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7042521695
TSL,AH3,92,2014,2,3,7,0.9652651331,0,0,0,0,0.1475335975,0.0278942096,0,0.1134070598,0,0.0331131121,0.2514590301,0,0,0,0,0,0.0996858253,0,0,0,0,0,0,0,0,0,0,1.6383579675
TSL,AH3,93,2014,3,8,8,0,0,0,0,0,0.0800326562,0,0,0,0,0,0,0,0,3.712273E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800326562
TSL,AH3,94,2014,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0.1571560234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1571560234
TSL,AH3,96,2015,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0.1553239629,0,0,0,0,0.0012973526,0,0,0,0,0,0,0,0.0122268939,0,0,0,0.1688482094
TSL,AH3,98,2015,3,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625067413,0,0,0,0,0,0,0,0,0,0.0625067413
TSL,AH3,99,2015,4,11,18,0.1707377387,0,0,0,0,0,0,0,0.0382105776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089483164
TSL,AH3,101,2016,1,1,15,0,0,0,0,0,0,0,0,0.0245337185,0,0,0.149296619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1738303376
TSL,AH3,102,2016,2,3,23,0,0,0,0,0,0,0,0,0.0487298891,0,0,0.0392810491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880109382
TSL,AH3,103,2016,3,9,2,0,0,0,0,0,0,0,0,0.0190412742,0,0,0,0,0,3.042893E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190412742
TSL,AH3,104,2016,4,11,18,0,0,0,0,0,0,0,0,0.0406927037,0,0,0.1887710885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2294637923
TSL,AH3,109,2017,4,11,14,0,0,0,0,0,0,0,0,0,0,0,0.2208954109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2208954109
TSL,AH4,12,1998,2,4,27,0,0,0.6030063614,0.0848273573,0,0.8643450873,0,0.0799271128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6321059188
TSL,AH4,14,1998,4,11,3,0,0,0,0,0,0,0,0,0.0111269644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111269644
TSL,AH4,24,2000,4,11,1,0,0,0.1677292884,0,0,0,0,0,0.0178139443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855432327
TSL,AH4,29,2001,4,10,30,0,0,0,0,0,0,0.0376597149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167944893,0,0,0,0.0544542042
TSL,AH4,34,2002,4,10,15,0,0,0,0,0,0,0.0083312984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083312984
TSL,AH4,38,2003,3,8,12,0,0,0,0,0,0,0,0.2465041904,0.0237277727,0,0.0174132288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876451919
TSL,AH4,39,2003,4,10,16,0,0,0,0,0,0,0.0307806398,0,0.0280063133,0,0.0301754524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889624055
TSL,AH4,44,2004,4,10,18,0,0,0,0,0,0,0.0083312984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083312984
TSL,AH4,49,2005,4,11,16,0.1575945905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1575945905
TSL,AH4,68,2009,3,9,2,0.0844341071,0,0.0503910454,0,0,0,0.0118265029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1466516554
TSL,AH4,69,2009,4,10,21,0,0,0.0153984799,0,0,0,0,0,0,0.0719204973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873189772
TSL,AH4,73,2010,3,8,18,0,0,0.0294069523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294069523
TSL,AH4,79,2011,4,11,9,0,0,0,0,0,0,0.032089786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032089786
TSL,AH4,83,2012,3,8,7,0,0,0,0,0,0,0.0079941852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079941852
TSL,AH4,84,2012,4,11,30,0,0,0.0143222792,0,0,0,0,0,0,0,0,0.0722868929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086609172
TSL,AH4,86,2013,1,1,14,0.1627645577,0,0,0,0,0,0,0,0,0,0.0475892776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2103538354
TSL,AH4,89,2013,4,11,5,0,0,0,0,0,0,0,0,0,0,0.0331131121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331131121
TSL,AH4,91,2014,1,1,3,0,0,0,0,0,0,0,0,0,0,0.069055492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069055492
TSL,AH4,92,2014,2,3,7,0.3966822699,0,0.0216271852,0,0,0,0,0,0,0,0.0265382935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4448477486
TSL,AH4,99,2015,4,11,18,0,0,0,0,0,0,0.0185218248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185218248
TSL,AH4,101,2016,1,1,15,0,0,0,0,0,0,0.0324500452,0,0,0,0,0.1519159815,0,0,0,0,0.0045128871,0,0,0,0,0,0,0,0,0,0,0,0.1888789138
TSL,AH4,102,2016,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0.1202471153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1202471153
TSL,AH4,104,2016,4,11,16,0,0,0,0,0,0,0,0,0.0178139443,0,0,0.1122240849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300380292
TSL,AH5,12,1998,2,4,27,0,0,0.0986283495,0,0,1.5107389319,0,0.1519630682,0,0,0.0430676147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8043979642
TSL,AH5,14,1998,4,11,3,0,0,0,0,0,0,0.0173527603,0,0.0267753733,0,0.0167658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608939406
TSL,AH5,19,1999,4,11,15,0,0,0,0,0,0,0.0210233084,0,0.053515692,0.1202823648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1948213651
TSL,AH5,24,2000,4,11,1,0.0409394339,0,0,0,0,0,0,0,0.0237942828,0,0.025677508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904112247
TSL,AH5,29,2001,4,10,30,0,0,0,0,0,0,0.0991317367,0,0,0,0,0,0,0,0,0.0462119386,0,0,0,0,0,0,0,0,0,0,0,0,0.1453436752
TSL,AH5,33,2002,3,7,24,0,0,0,0,0,0,0.0083312984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083312984
TSL,AH5,34,2002,4,10,15,0,0,0,0,0,0,0.0141556882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141556882
TSL,AH5,38,2003,3,8,12,0,0,0,0,0,0,0,0,0.0269412952,0,0,0,0,0,0,0,0,0.2119110477,0,0,0,0,0,0,0,0,0,0,0.2388523428
TSL,AH5,39,2003,4,10,16,0,0,0,0,0,0,0.0208616382,0,0.0149853726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358470107
TSL,AH5,44,2004,4,10,18,0,0,0,0,0,0,0,0.210222255,0,0.0418677926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520900476
TSL,AH5,49,2005,4,11,16,0,0,0,0,0,0,0.0307806398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307806398
TSL,AH5,64,2008,4,11,24,0,0,0,0,0,0,0,0,0,0,0,0.0751155688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751155688
TSL,AH5,69,2009,4,10,21,0,0,0,0,0,0,0,0,0,0.0179144589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179144589
TSL,AH5,73,2010,3,8,18,0,0,0,0,0,0.1414924678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414924678
TSL,AH5,74,2010,4,11,9,0.2309298581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2309298581
TSL,AH5,79,2011,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038960446,0,0,0,0,0,0,0,0,0,0,0,0.0038960446
TSL,AH5,83,2012,3,8,7,0,0,0,0,0,0,0.0401662832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401662832
TSL,AH5,86,2013,1,1,14,0,0,0,0,0,0,0,0,0,0,0.025677508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025677508
TSL,AH5,91,2014,1,1,3,0.7159698369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7159698369
TSL,AH5,92,2014,2,3,7,0,0,0.1236649582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236649582
TSL,AH5,94,2014,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0.039937192,0,0,1.453861E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399371922
TSL,AH5,96,2015,1,1,6,0,0,0,0,0,0,0.0079941852,0,0,0,0,0.07441631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824104952
TSL,AH5,98,2015,3,8,24,0,0,0,0,0,0,0,0,0.0102820989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102820989
TSL,AH5,99,2015,4,11,18,0,0,0,0,0,0,0.0185218248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185218248
TSL,AH5,101,2016,1,1,15,0.3691250687,0,0.0209376467,0,0,0,0.0339005646,0,0.0376029247,0,0,0,0,0,0,0,0,0,0,0,0,0.0040474374,0,0,0,0,0,0,0.465613642
TSL,AH5,102,2016,2,3,16,0,0,0.0555630235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2698750335,0,0,0,0,0,0,0,0,0,0,0.3254380569
TSL,AH5,104,2016,4,11,16,0.1427673216,0,0,0,0,0,0,0,0.067366386,0,0,0,0,0,0,0,0.0013726519,0,0,0,0,0,0,0,0,0,0,0,0.2115063595
TSL,AH5,108,2017,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070386258,0,0,0,0,0,0,0,0,0,0,0,0.0070386258
TSL,AH5,109,2017,4,11,13,0,0,0,0,0,0,0,0,0,0,0,0.1167757212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1167757212
TSL,AH6,12,1998,2,4,27,0,0,0.0427060754,0,0,0.3410153449,0,0,0.0166421131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4003635334
TSL,AH6,14,1998,4,11,3,0,0,0.0348989658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348989658
TSL,AH6,24,2000,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806950458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806950458
TSL,AH6,29,2001,4,10,30,0,0,0.0253112912,0,0,0,0.051451154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767624452
TSL,AH6,34,2002,4,10,15,0,0,0.0639906891,0,0,0,0.0141556882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781463773
TSL,AH6,38,2003,3,8,12,0,0,0,0,0,0,0,0,0.0102820989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102820989
TSL,AH6,39,2003,4,10,16,0,0,0.0389296355,0,0,0,0.0127231464,0,0.0102820989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619348809
TSL,AH6,49,2005,4,11,16,0,0,0.0183307782,0,0,0,0.0197448764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380756546
TSL,AH6,58,2007,3,8,13,0,0,0.0320719157,0,0,0.0558583577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879302734
TSL,AH6,73,2010,3,8,18,0.044035481,0,0.0389296355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829651165
TSL,AH6,79,2011,4,11,9,0,0,0,0,0,0,0.0184577568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184577568
TSL,AH6,84,2012,4,11,30,0,0,0,0,0,0,0,0,0,0,0.0167658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167658069
TSL,AH6,86,2013,1,1,14,0,0,0,0,0,0,0,0,0,0,0.025677508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025677508
TSL,AH6,91,2014,1,1,3,0,0,0,0,0,0,0,0,0,0,0.0167658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167658069
TSL,AH6,93,2014,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904215E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.904215E-12
TSL,AH6,102,2016,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330873E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330873E-11
TSL,AH6,103,2016,3,9,2,0.2770866798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2770866798
TSL,AH6,104,2016,4,11,16,0.4273084929,0,0,0,0,0,0,0,0,0,0,0,0,0.0014826017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4287910946
TSL,AH7,12,1998,2,4,27,0.0671154647,0,0.1740658081,0.2875145691,0,1.215254694,0,0,0,0,0.1235119795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8674625155
TSL,AH7,19,1999,4,11,15,0,0,0,0,0,0,0.0203770824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203770824
TSL,AH7,28,2001,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114230661,0,0,0,0.0114230661
TSL,AH7,29,2001,4,10,30,0,0,0,0,0,0,0.0371661326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371661326
TSL,AH7,33,2002,3,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134996756,0,0,0,0.0134996756
TSL,AH7,34,2002,4,10,15,0,0,0,0,0,0,0.0101673401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101673401
TSL,AH7,39,2003,4,10,16,0.1119706003,0,0,0,0,0,0.0852812781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1972518784
TSL,AH7,44,2004,4,10,18,0.0530774568,0,0,0,0,0,0.0422918706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953693274
TSL,AH7,49,2005,4,11,16,0.2506145831,0,0,0,0,0,0,0,0,0,0.0283176361,0.0736231187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3525553379
TSL,AH7,58,2007,3,8,13,0.248583484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248583484
